timestamp,open,high,low,close,volume,turnover
2025-10-09 12:00:00,257.805,258.0,253.14,254.04,38322012,9753341233.0
2025-10-10 12:00:00,254.94,256.38,244.0,245.27,61999098,15398471080.0
2025-10-13 12:00:00,249.38,249.69,245.56,247.66,38142942,9455774236.0
2025-10-14 12:00:00,246.6,248.845,244.7,247.77,35477986,8775438757.0
2025-10-15 12:00:00,249.485,251.82,247.47,249.34,33893611,8459212114.0
2025-10-16 12:00:00,248.25,249.04,245.13,247.45,39776974,9838993874.0
2025-10-17 12:00:00,248.02,253.38,247.27,252.29,49146961,12324083413.0
2025-10-20 12:00:00,255.885,264.375,255.63,262.24,90483029,23679433199.0
2025-10-21 12:00:00,261.88,265.29,261.83,262.77,46695948,12300536141.0
2025-10-22 12:00:00,262.65,262.85,255.43,258.45,45015254,11644676589.0
2025-10-23 12:00:00,259.94,260.62,258.01,259.58,32754941,8502427792.0
2025-10-24 12:00:00,261.19,264.13,259.18,262.82,38253717,10043092739.0
2025-10-27 12:00:00,264.88,269.12,264.65,268.81,44888152,11985374919.0
2025-10-28 12:00:00,268.985,269.89,268.15,269.0,41534759,11172288927.0
2025-10-29 12:00:00,269.275,271.41,267.11,269.7,51086742,13768515898.0
2025-10-30 12:00:00,271.99,274.14,268.48,271.4,69886534,19026805967.0
2025-10-31 12:00:00,276.99,277.32,269.16,270.37,86167123,23379515627.0
2025-11-03 13:00:00,270.42,270.85,266.25,269.05,50194583,13467187915.0
2025-11-04 13:00:00,268.325,271.486,267.615,270.04,49274846,13291815937.0
2025-11-05 13:00:00,268.61,271.7,266.93,270.14,43683072,11786398543.0
2025-11-06 13:00:00,267.89,273.4,267.89,269.77,51204045,13861638554.0
2025-11-07 13:00:00,269.795,272.29,266.77,268.47,48552950,13061010693.583
2025-11-10 13:00:00,268.96,273.73,267.455,269.43,41312412,11156771996.0
2025-11-11 13:00:00,269.81,275.91,269.8,275.25,46208318,12664070932.0
2025-11-12 13:00:00,275.0,275.73,271.7,273.47,48397982,13254788554.0
2025-11-13 13:00:00,274.11,276.699,272.09,272.95,49602794,13559722441.0
2025-11-14 13:00:00,271.05,275.96,269.6,272.41,47431331,12953890184.0
2025-11-17 13:00:00,268.815,270.49,265.73,267.46,45018260,12064178562.0
2025-11-18 13:00:00,269.99,270.71,265.32,267.44,45677278,12228948720.0
2025-11-19 13:00:00,265.525,272.21,265.5,268.56,40424492,10887328510.0
2025-11-20 13:00:00,270.83,275.43,265.92,266.25,45823568,12348055838.0
2025-11-21 13:00:00,265.95,273.33,265.67,271.49,59030832,15968739919.0
2025-11-24 13:00:00,270.9,277.0,270.9,275.92,66211052,18227866932.12
2025-11-25 13:00:00,275.27,280.38,275.25,276.97,47286760,13145546774.897
2025-11-26 13:00:00,276.96,279.53,276.63,277.55,33431423,9295494796.0
2025-11-28 13:00:00,277.26,279.0,275.987,278.85,20135620,5590221297.0
2025-12-01 13:00:00,278.01,283.42,276.14,283.1,46587722,13094420515.0
2025-12-02 13:00:00,283.0,287.4,282.63,286.19,53669532,15327717663.0
2025-12-03 13:00:00,286.2,288.62,283.3,284.15,43538687,12431746547.0
2025-12-04 13:00:00,284.095,284.73,278.59,280.7,43989056,12350198582.0
2025-12-05 13:00:00,280.54,281.14,278.05,278.78,47265845,13194542502.0
2025-12-08 13:00:00,278.13,279.669,276.15,277.89,38211832,10605240578.0
2025-12-09 13:00:00,278.16,280.03,276.92,277.18,32193256,8943912598.0
2025-12-10 13:00:00,277.75,279.75,276.44,278.78,33038318,9200505094.0
2025-12-11 13:00:00,279.095,279.59,273.81,278.03,33247986,9215533415.0
2025-12-12 13:00:00,277.9,279.22,276.82,278.28,39532887,10999892603.0
2025-12-15 13:00:00,280.15,280.15,272.84,274.11,50409078,13837640922.0
2025-12-16 13:00:00,272.82,275.5,271.79,274.61,37648628,10311060983.0
2025-12-17 13:00:00,275.01,276.16,271.64,271.84,50138743,13687443902.0
2025-12-18 13:00:00,273.605,273.63,266.95,272.19,51630721,14009294074.0
2025-12-19 13:00:00,272.145,274.6,269.9,273.67,144632048,39462105404.0
2025-12-22 13:00:00,272.86,273.88,270.505,270.97,36571827,9932067362.0
2025-12-23 13:00:00,270.84,272.5,269.56,272.36,29641999,8055951398.0
2025-12-24 13:00:00,272.34,275.43,272.195,273.81,17910574,4911169681.0
2025-12-26 13:00:00,274.16,275.37,272.86,273.4,21521802,5899682486.0
2025-12-29 13:00:00,272.69,274.36,272.35,273.76,23715213,6488893756.0
2025-12-30 13:00:00,272.81,274.08,272.28,273.08,22139617,6045117788.0
2025-12-31 13:00:00,273.06,273.68,271.75,271.86,27293639,7432044183.0
2026-01-02 13:00:00,272.255,277.84,269.0,271.01,37838054,10288911221.0
2026-01-05 13:00:00,270.64,271.51,266.14,267.26,45647190,12232326667.0
2026-01-06 13:00:00,267.0,267.55,262.12,262.36,52352090,13775832045.0
2026-01-07 13:00:00,263.2,263.68,259.81,260.33,48309804,12630075294.0
2026-01-08 13:00:00,257.02,259.29,255.7,259.04,50419337,12980437416.0
2026-01-09 13:00:00,259.075,260.21,256.22,259.37,40004698,10347933667.66
2026-01-12 13:00:00,259.16,261.3,256.8,260.25,45263767,11768855263.0
2026-01-13 13:00:00,258.72,261.81,258.39,261.05,45730847,11905900775.0
2026-01-14 13:00:00,259.49,261.82,256.71,259.96,40019421,10374374475.0
2026-01-15 13:00:00,260.65,261.04,257.05,258.21,39388564,10199341674.0
2026-01-16 13:00:00,257.9,258.9,254.93,255.53,72142773,18486166352.0
2026-01-20 13:00:00,252.73,254.79,243.42,246.7,80267517,19918322426.0
2026-01-21 13:00:00,248.7,251.56,245.18,247.65,54641725,13535579853.0
2026-01-22 13:00:00,249.2,251.0,248.15,248.35,39708340,9897892769.0
