timestamp,open,high,low,close,volume,turnover
2025-12-08 13:00:00,484.885,492.3,484.38,491.02,21965900,10764427985.0
2025-12-09 13:00:00,489.1,492.12,488.5,492.02,14696078,7217115242.0
2025-12-10 13:00:00,484.03,484.25,475.08,478.56,35756229,17129217825.0
2025-12-11 13:00:00,476.63,486.03,475.86,483.47,24669180,11894086676.0
2025-12-12 13:00:00,479.82,482.45,476.34,478.53,21248102,10171127251.0
2025-12-15 13:00:00,480.1,480.721,472.52,474.82,23727694,11270918896.0
2025-12-16 13:00:00,471.905,477.89,470.88,476.39,20705560,9839748442.0
2025-12-17 13:00:00,476.905,480.0,475.0,476.12,24527176,11697351267.0
2025-12-18 13:00:00,478.19,489.6,477.89,483.98,28573545,13844982732.0
2025-12-19 13:00:00,487.36,487.85,482.49,485.92,70836105,34420715038.0
2025-12-22 13:00:00,486.12,488.73,482.69,484.92,16963019,8228897016.0
2025-12-23 13:00:00,484.98,487.83,484.74,486.85,14683582,7145629225.0
2025-12-24 13:00:00,485.68,489.163,484.83,488.02,5855880,2856107322.0
2025-12-26 13:00:00,486.705,488.12,485.96,487.71,8842175,4308912672.0
2025-12-29 13:00:00,484.855,488.35,484.18,487.1,10893408,5301016844.0
2025-12-30 13:00:00,485.93,489.68,485.5,487.48,13944512,6803098189.0
2025-12-31 13:00:00,487.84,488.14,483.3,483.62,15601554,7559337807.0
2026-01-02 13:00:00,484.385,484.66,470.16,472.94,25571567,12134362919.0
2026-01-05 13:00:00,474.055,476.07,469.5,472.85,25250260,11952925000.0
2026-01-06 13:00:00,473.8,478.737,469.75,478.51,23037665,10960803340.0
2026-01-07 13:00:00,479.755,489.7,477.95,483.47,25564196,12402876207.0
2026-01-08 13:00:00,481.24,482.66,475.86,478.11,18162616,8683592280.0
2026-01-09 13:00:00,474.06,479.82,472.2,479.28,18509040,8831146902.753
2026-01-12 13:00:00,476.67,480.99,475.68,477.18,23519895,11243869956.0
2026-01-13 13:00:00,474.675,475.78,465.95,470.67,28545800,13408511388.0
2026-01-14 13:00:00,466.46,468.2,457.17,459.38,28184302,12992630750.0
2026-01-15 13:00:00,464.12,464.25,455.9,456.66,23225839,10650082071.0
2026-01-16 13:00:00,457.83,463.19,456.48,459.86,34246650,15754489099.0
2026-01-20 13:00:00,451.215,456.8,449.28,454.52,26129992,11858660353.0
2026-01-21 13:00:00,452.595,452.69,438.68,444.11,37980510,16909261577.0
2026-01-22 13:00:00,447.62,452.84,444.7,451.14,25349378,11395549524.0
